Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,Num_States_Operated,Num_Purposes,Num_Beneficiaries,Is_NT,PBI,HPC,Total_Revenue,Total_Expenses,Total_Assets,Net_Assets,Staff_FullTime,Staff_PartTime,Staff_Volunteers,Revenue_per_Staff,Total_Staff,Has_AIS,Rev_Exp_Ratio,Charity_Size,target
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24859.0,17826.0,0.0,0.0,0.0,0.0,3.0,24859.0,3.0,1,1.3944578448420937,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,10,0,1,0,566285.0,547485.0,1892214.0,1359439.0,2.0,7.0,50.0,56628.5,59.0,1,1.034336951081854,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0,0.0,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,120920.0,206389.0,185539.0,22980.0,0.0,0.0,20.0,120920.0,20.0,1,0.5858810988904501,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,353096.0,385822.0,2060430.0,1768485.0,1.0,0.0,5.0,176548.0,6.0,1,0.9151761299870668,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,231252.0,216907.0,108949.0,87356.0,0.0,0.0,5.0,231252.0,5.0,1,1.066129418924152,Small,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,106358.0,87356.0,25039.0,25039.0,0.0,0.0,50.0,106358.0,50.0,1,1.2175097588058197,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,537115.0,505038.0,1964887.0,1899580.0,3.0,2.0,45.0,89519.16666666667,50.0,1,1.0635119268016926,Medium,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,21,0,0,1,35049965.0,36118187.0,32582366.0,23674634.0,89.0,260.0,42.0,100142.75714285714,391.0,1,0.9704242361217014,Large,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5859.0,3676.0,86643.0,86643.0,0.0,0.0,0.0,5859.0,0.0,1,1.593418547729127,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1563495.0,2475718.0,3813953.0,2916140.0,6.0,6.0,0.0,120268.84615384616,12.0,1,0.631531688370126,Medium,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1000832.0,1101710.0,342013.0,179362.0,0.0,10.0,15.0,90984.72727272728,25.0,1,0.9084342445523372,Medium,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,47577461.0,41241806.0,83169861.0,47536946.0,210.0,24.0,20.0,202457.28085106384,254.0,1,1.1536221242682214,Large,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,172974.0,84425.0,132472.0,132472.0,0.0,0.0,14.0,172974.0,14.0,1,2.0488238220453416,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,728103.0,1246230.0,119302.0,119302.0,0.0,0.0,10.0,728103.0,10.0,1,0.5842440125466306,Medium,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,11,0,0,0,0.0,0.0,0.0,0.0,6.0,7.0,40.0,0.0,53.0,0,0.0,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,220096.0,261579.0,4788856.0,4788856.0,0.0,0.0,3.0,220096.0,3.0,1,0.8414098937227616,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,1672480.0,1138987.0,1066509.0,947088.0,5.0,1.0,10.0,238925.7142857143,16.0,1,1.4683912385380706,Medium,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,10,0,0,0,1077311.0,1195624.0,1000152.0,818343.0,3.0,12.0,10.0,67331.9375,25.0,1,0.9010442237323576,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,108717.0,111933.0,153182.0,152276.0,1.0,0.0,20.0,54358.5,21.0,1,0.9712598495542016,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,11582.0,6201.0,4338150.0,4298717.0,0.0,0.0,2.0,11582.0,2.0,1,1.8674621089970975,Small,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,3116281.0,2975409.0,2529677.0,2000201.0,16.0,22.0,0.0,79904.64102564103,38.0,1,1.0473450717716213,Large,2
1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0.0,0.0,0.0,0.0,27.0,13.0,1050.0,0.0,1090.0,0,0.0,Large,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,464488.0,674813.0,4337204.0,2237345.0,2.0,2.0,20.0,92897.6,24.0,1,0.688320040781608,Medium,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,9,0,0,1,24628.0,22647.0,60000.0,60000.0,0.0,0.0,40.0,24628.0,40.0,1,1.0874249381843872,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,530271.0,457327.0,471690.0,311010.0,0.0,8.0,1.0,58919.0,9.0,1,1.1594982157226323,Medium,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,13,0,0,0,1020019.0,826479.0,3463549.0,3418140.0,0.0,11.0,10.0,85001.58333333333,21.0,1,1.234172635756461,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,337400.0,361697.0,1460479.0,1382575.0,2.0,3.0,80.0,56233.333333333336,85.0,1,0.932822409855736,Small,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,6,0,1,0,25429.0,46858.0,27906.0,26900.0,0.0,0.0,70.0,25429.0,70.0,1,0.5426705648861478,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,10300.0,10050.0,250.0,250.0,0.0,0.0,7.0,10300.0,7.0,1,1.02477365436275,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,11,0,1,0,65073.0,80921.0,24961.0,24961.0,0.0,0.0,200.0,65073.0,200.0,1,0.8041447319641136,Small,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4182.0,6259.0,111880.0,111880.0,0.0,0.0,0.0,4182.0,0.0,1,0.6680511182108626,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,143629.0,168274.0,216620.0,143155.0,1.0,0.0,40.0,71814.5,41.0,1,0.8535373644332195,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,1,0,3618098.0,3575441.0,5078745.0,1648168.0,15.0,3.0,0.0,190426.2105263158,18.0,1,1.011930273236148,Large,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,20,0,0,0,29050.0,26100.0,38575.0,37200.0,0.0,0.0,5.0,29050.0,5.0,1,1.1129841768514617,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,25698.0,32658.0,953497.0,950097.0,0.0,0.0,0.0,25698.0,0.0,1,0.7868581401757555,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,10,0,0,0,14243.0,18648.0,33000.0,30000.0,0.0,0.0,18.0,14243.0,18.0,1,0.7637406831465494,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,87963.0,81894.0,245320.0,237312.0,0.0,0.0,20.0,87963.0,20.0,1,1.0740948775871544,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,0,0,246547.0,217410.0,553484.0,544797.0,0.0,0.0,70.0,246547.0,70.0,1,1.1340134583806707,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,202220.0,88236.0,2894257.0,2894257.0,0.0,0.0,0.0,202220.0,0.0,1,2.291782358874395,Small,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,3,11,0,0,0,1312.0,2552.0,7713.0,7713.0,0.0,0.0,20.0,1312.0,20.0,1,0.5139052095573835,Small,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,7,0,1,0,4506041.0,374740.0,2516697.0,2403983.0,1.0,2.0,2.0,1126510.25,5.0,1,12.024414195404292,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,1,0,16164520.0,7853290.0,29238781.0,22779934.0,37.0,17.0,57.0,293900.36363636365,111.0,1,2.05831160465084,Large,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15060.0,13648.0,45288.0,45288.0,0.0,0.0,9.0,15060.0,9.0,1,1.103377536815884,Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,0,134894.0,142550.0,486818.0,476516.0,0.0,0.0,7.0,134894.0,7.0,1,0.9462858906636924,Small,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2644836.0,1104371.0,6387996.0,6387996.0,0.0,0.0,9.0,2644836.0,9.0,1,2.394877812910867,Medium,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,12,0,0,0,1308385.0,1422666.0,2426107.0,2374903.0,4.0,2.0,142.0,186912.14285714287,148.0,1,0.9196705905176684,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,494711.0,516866.0,3503893.0,3445756.0,3.0,2.0,250.0,82451.83333333333,255.0,1,0.957134040285025,Medium,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1249603.0,1279708.0,1371820.0,913175.0,7.0,12.0,4.0,62480.15,23.0,1,0.976474339088027,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,1284953.0,1331765.0,3835685.0,2529806.0,4.0,8.0,0.0,98842.53846153848,12.0,1,0.9648489299171176,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,18,0,1,0,726802.0,754101.0,643294.0,365763.0,2.0,4.0,60.0,103828.85714285714,66.0,1,0.9637980008009528,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5,0,1,0,73998.0,65676.0,39335.0,39335.0,0.0,0.0,22.0,73998.0,22.0,1,1.1266957991382067,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,13,0,0,0,127552.0,0.0,525055.0,360592.0,0.0,0.0,30.0,127552.0,30.0,1,127552.0,Small,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,41597.0,187865.0,1479665.0,1477252.0,0.0,0.0,4.0,41597.0,4.0,1,0.2214184578369689,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1264.0,8299.0,521006.0,521006.0,0.0,0.0,10.0,1264.0,10.0,1,0.152289156626506,Small,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2056567.0,1933671.0,4511658.0,3936146.0,3.0,11.0,2.0,137104.46666666667,16.0,1,1.0635552461844615,Medium,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0,0.0,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,144.0,421.0,491.0,491.0,0.0,0.0,7.0,144.0,7.0,1,0.3412322274881517,Small,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2466601.0,3068698.0,28770619.0,28206568.0,6.0,13.0,0.0,123330.05,19.0,1,0.803793724962924,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,183950.0,100593.0,4101127.0,4101127.0,0.0,0.0,0.0,183950.0,0.0,1,1.8286378909278884,Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,23.0,0,0.0,Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,0,0,0,1281.0,11770.0,42099.0,42099.0,0.0,0.0,0.0,1281.0,0.0,1,0.1088267776739444,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1871085.0,1807115.0,830873.0,549994.0,5.0,24.0,7.0,62369.5,36.0,1,1.0353983916915128,Medium,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.0,0.0,4350000.0,1950000.0,0.0,0.0,10.0,0.0,10.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1259265.0,982714.0,21967310.0,21939605.0,0.0,3.0,10.0,314816.25,13.0,1,1.2814142452287796,Medium,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,23,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,49.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,11,0,1,0,1030608.0,980661.0,3019737.0,2851917.0,0.0,5.0,12.0,171768.0,17.0,1,1.0509309017785944,Medium,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,31.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1052831.0,806711.0,14720841.0,14714841.0,0.0,0.0,5.0,1052831.0,5.0,1,1.3050890528466168,Medium,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,21058557.0,24663230.0,23227861.0,-5282754.0,42.0,99.0,62.0,148299.6971830986,203.0,1,0.8538442104361752,Large,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,159906.0,159346.0,2933105.0,2913493.0,0.0,0.0,36.0,159906.0,36.0,1,1.0035080672996668,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,19,0,0,0,70226.0,77421.0,16641.0,13775.0,0.0,1.0,22.0,35113.0,23.0,1,0.9070548422928884,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,96254.0,83641.0,6568422.0,3315365.0,0.0,1.0,9.0,48127.0,10.0,1,1.1507854905430286,Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,14375.0,18976.0,2000000.0,2000000.0,0.0,0.0,9.0,14375.0,9.0,1,0.757495916108974,Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,52.0,0,0.0,Medium,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,134918.0,0.0,1668750.0,1668750.0,0.0,0.0,10.0,134918.0,10.0,1,134918.0,Small,0
